weaponId,weapon,cls,field,value,status,confidence,sourceType,source,reDerivedBy,snapshotVersion,stale,lastVerified,affects,why
"m39emr","M39 EMR","DMR","recoilVar",8,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m39emr","M39 EMR","DMR","spreadMax",9,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m39emr","M39 EMR","DMR","adsTime",320,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"m39emr","M39 EMR","DMR","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"m39emr","M39 EMR","DMR","ammoProfile","6 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"lmr27","LMR27","DMR","dmg","5 tiers, 29.4 max","VERIFIED","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); stepped tiers, provisional pending in-game confirmation","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"lmr27","LMR27","DMR","rpm",449.999,"VERIFIED","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"lmr27","LMR27","DMR","bulletVel",800,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"lmr27","LMR27","DMR","mag",11,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"lmr27","LMR27","DMR","tacRld",3.034,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"lmr27","LMR27","DMR","emptyRld",3.067,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"lmr27","LMR27","DMR","recoilV",0.9150188301243465,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"lmr27","LMR27","DMR","recoilVar",11,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"lmr27","LMR27","DMR","spreadMax",7,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"lmr27","LMR27","DMR","adsTime",340,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"lmr27","LMR27","DMR","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"lmr27","LMR27","DMR","ammoProfile","5 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"svk86","SVK-8.6","DMR","dmg","5 tiers, 66.7 max","VERIFIED","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); stepped tiers, provisional pending in-game confirmation","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"svk86","SVK-8.6","DMR","rpm",149.999,"VERIFIED","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"svk86","SVK-8.6","DMR","bulletVel",680,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"svk86","SVK-8.6","DMR","mag",11,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"svk86","SVK-8.6","DMR","tacRld",2.967,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"svk86","SVK-8.6","DMR","emptyRld",4.217,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"svk86","SVK-8.6","DMR","recoilV",3.00993036225114,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"svk86","SVK-8.6","DMR","recoilVar",20,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"svk86","SVK-8.6","DMR","spreadMax",9,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"svk86","SVK-8.6","DMR","adsTime",380,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"svk86","SVK-8.6","DMR","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"svk86","SVK-8.6","DMR","ammoProfile","5 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"svdm","SVDM","DMR","dmg","5 tiers, 41.5 max","VERIFIED","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); stepped tiers, provisional pending in-game confirmation","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"svdm","SVDM","DMR","rpm",299.999,"VERIFIED","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"svdm","SVDM","DMR","bulletVel",760,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"svdm","SVDM","DMR","mag",11,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"svdm","SVDM","DMR","tacRld",2.5,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"svdm","SVDM","DMR","emptyRld",3.45,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"svdm","SVDM","DMR","recoilV",1.5651637883705927,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"svdm","SVDM","DMR","recoilVar",10,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"svdm","SVDM","DMR","spreadMax",9,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"svdm","SVDM","DMR","adsTime",360,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"svdm","SVDM","DMR","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"svdm","SVDM","DMR","ammoProfile","5 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"grtcps","GRT-CPS","DMR","dmg","5 tiers, 29.4 max","VERIFIED","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); stepped tiers, provisional pending in-game confirmation","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"grtcps","GRT-CPS","DMR","rpm",359.999,"VERIFIED","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","DMR class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"grtcps","GRT-CPS","DMR","bulletVel",760,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"grtcps","GRT-CPS","DMR","mag",21,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"grtcps","GRT-CPS","DMR","tacRld",2.75,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"grtcps","GRT-CPS","DMR","emptyRld",3.284,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"grtcps","GRT-CPS","DMR","recoilV",1.0594954875124012,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"grtcps","GRT-CPS","DMR","recoilVar",8,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"grtcps","GRT-CPS","DMR","spreadMax",9,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"grtcps","GRT-CPS","DMR","adsTime",330,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"grtcps","GRT-CPS","DMR","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"grtcps","GRT-CPS","DMR","ammoProfile","6 options, default hollow_pt","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"m2010esr","M2010 ESR","Sniper Rifle","dmg","4 tiers, 80 max","VERIFIED","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); linear sweet-spot falloff","Sniper Rifle class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"m2010esr","M2010 ESR","Sniper Rifle","rpm",44.0816018658339,"VERIFIED","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","Sniper Rifle class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"m2010esr","M2010 ESR","Sniper Rifle","bulletVel",760,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"m2010esr","M2010 ESR","Sniper Rifle","mag",6,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"m2010esr","M2010 ESR","Sniper Rifle","tacRld",3.234,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"m2010esr","M2010 ESR","Sniper Rifle","emptyRld",3.934,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"m2010esr","M2010 ESR","Sniper Rifle","recoilV",1.5,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"m2010esr","M2010 ESR","Sniper Rifle","recoilVar",10,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m2010esr","M2010 ESR","Sniper Rifle","spreadMax",9,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m2010esr","M2010 ESR","Sniper Rifle","adsTime",500,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"m2010esr","M2010 ESR","Sniper Rifle","fireMode","bolt","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
